timestamp,rpm,speed,coolant_temp,iat,engine_load,throttle,map,fuel_level,stft_b1,ltft_b1,maf
83.500,856.0,14.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,8.4
84.000,868.0,15.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,8.4
84.500,868.0,15.0,90.0,46.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
85.000,889.0,15.0,90.0,46.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
85.500,889.0,15.0,90.0,46.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
86.000,909.0,15.0,90.0,46.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
86.500,909.0,15.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.7
87.000,910.0,15.0,90.0,47.0,0.0,83.5,105.0,50.0,0.0,0.0,8.7
87.500,910.0,15.0,90.0,47.0,0.0,83.5,105.0,50.0,0.0,0.0,8.6
88.000,909.0,15.0,90.0,47.0,0.0,83.5,105.0,50.0,0.0,0.0,8.6
88.500,909.0,15.0,90.0,47.0,0.0,83.5,105.0,50.0,0.0,0.0,8.6
89.000,926.0,15.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.6
89.500,926.0,15.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.6
90.000,917.0,13.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.6
90.500,917.0,13.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,8.4
91.000,905.0,12.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,8.4
91.500,905.0,12.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,8.4
92.000,904.0,11.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,8.4
92.500,904.0,11.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
93.000,945.0,10.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
93.500,945.0,10.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,9.0
94.000,917.0,8.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,9.0
94.500,917.0,8.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,7.6
95.000,849.0,7.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,7.6
95.500,849.0,7.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.1
96.000,889.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.1
96.500,889.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
97.000,974.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
97.500,974.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,9.7
98.000,1088.0,9.0,90.0,47.0,0.0,83.5,106.0,50.0,0.0,0.0,9.7
98.500,1088.0,9.0,90.0,48.0,0.0,83.5,106.0,50.0,0.0,0.0,9.4
99.000,1134.0,10.0,90.0,48.0,0.0,83.5,103.0,50.0,0.0,0.0,9.4
99.500,1134.0,10.0,90.0,50.0,0.0,83.5,103.0,50.0,0.0,0.0,10.1
